plant_id_eia,boiler_id,prime_mover_code
3138,4,ST
3138,3,ST
3136,2,ST
3136,1,ST
3131,4,ST
3131,3,ST
3131,2,ST
3131,1,ST
3130,2,ST
3130,1,ST
3122,3,ST
3122,2,ST
3122,1,ST
3118,2,ST
3118,1,ST
3115,3,
3115,2,
3115,1,
3113,2,
3113,1,
3098,4,
3098,3,
3098,2,
3098,1,
3096,HRSG3,CA
3096,HRSG2B,CA
3096,HRSG2A,CA
3096,3,CT
3096,2B,CT
3096,2A,CT
3008,3,ST
3008,2,ST
3008,1,ST
3006,6,CS
3006,5,CS
3006,4,CS
3006,3,ST
3006,2,ST
3006,1,ST
3000,2,ST
3000,1,ST
2965,1404,ST
2965,1403,
2965,1402,ST
2964,801S,ST
2964,801N,ST
2964,8003,ST
2964,8002,ST
2963,3314,ST
2963,3313,ST
2963,3302,ST
2963,3301B,CA
2963,3301A,CA
2963,1B,CT
2963,1A,CT
2956,3,ST
2956,2,ST
2956,1,ST
2953,4,ST
2953,3,ST
2953,2,ST
2953,1,ST
2952,6,ST
2952,5,ST
2952,4,ST
2952,3,
2951,8,ST
2951,7,ST
2951,6,ST
2943,4,
2943,3,
2943,2,
2943,1,
2942,6,
2942,5,
2937,6,
2937,5,
2937,4,
2936,5,ST
2936,4,ST
2936,3,ST
2935,13,ST
2935,12,ST
2935,11,ST
2935,10,ST
2917,HRB,ST
2917,9,ST
2917,8,ST
2917,7,ST
2917,1,ST
2914,4,ST
2908,6,
2908,5,
2908,4,
2908,3,
2878,4,
2878,3,
2878,2,
2878,1,ST
2876,5,ST
2876,4,ST
2876,3,ST
2876,2,ST
2876,1,ST
2872,5,
2872,4,
2872,3,
2872,2,
2872,1,
2866,7,ST
2866,6,ST
2866,5,ST
2866,4,ST
2866,3,ST
2866,2,ST
2866,1,ST
2864,8,
2864,7,
2864,6,
2864,5,
2861,2,
2861,1,
2850,4,ST
2850,3,ST
2850,2,ST
2850,1,ST
2848,H-6,
2848,H-5,
2848,H-4,
2848,H-3,
2848,H-2,
2848,H-1,
2843,9,
2840,6,ST
2840,5,ST
2840,4,ST
2840,3,
2840,2,
2840,1,
2838,18,
2837,5,
2837,4,
2837,3,
2837,2,
2837,1,
2836,12,ST
2836,10,ST
2835,8,
2835,7,
2835,11,
2835,10,
2832,8,ST
2832,7,ST
2832,6,
2832,5-2,
2832,5-1,
2830,6,
2830,5,
2830,4,
2830,3,
2830,2,
2830,1,
2828,3,ST
2828,2,ST
2828,1,ST
2824,10,ST
2824,1,ST
2823,B2,ST
2823,B1,ST
2817,2,ST
2817,1,ST
2790,B2,ST
2790,B1,ST
2732,9,
2732,8,
2732,7,
2732,10,
2727,4,ST
2727,3,ST
2727,2,ST
2727,1,ST
2723,HRSG2,CA
2723,HRSG1,CA
2723,CT9,CT
2723,CT8,CT
2723,3,
2723,2,
2723,1,
2721,6,ST
2721,5,ST
2721,4,
2721,3,
2721,2,
2721,1,
2720,HRSG2,CA
2720,HRSG1,CA
2720,CT12,CT
2720,CT11,CT
2720,9,
2720,8,
2720,7,
2720,6,
2720,5,
2718,5,ST
2718,4,ST
2718,3,ST
2718,2,ST
2718,1,ST
2716,3,
2716,2,
2716,1,
2713,3,
2713,2,
2713,1,
2712,4B,ST
2712,4A,ST
2712,3B,ST
2712,3A,ST
2712,2,ST
2712,1,ST
2709,3,
2709,2,
2709,1,
2708,6,
2708,5,
2708,2,
2708,1,
2706,2,ST
2706,1,ST
2682,HRSG,ST
2682,9,ST
2682,12,
2682,11,
2682,10,ST
2642,4,
2642,3,
2642,2,
2642,1,
2629,5,
2629,4,
2629,3,
2625,2,ST
2625,1,ST
2594,6,ST
2594,5,ST
2589,NSS2,
2589,NSS1,
2554,4,
2554,3,
2554,2,ST
2554,1,
2539,7,
2539,6,
2539,5,
2539,4,
2539,3,
2539,2,
2539,1,
2535,2,ST
2535,1,ST
2527,6,ST
2527,5,
2527,4,
2517,4,ST
2517,3,ST
2517,2,
2517,1,
2516,4,ST
2516,3,ST
2516,2,ST
2516,1,ST
2514,50,
2514,40,
2513,40,
2511,20,ST
2511,10,ST
2502,90,
2502,80,
2502,62,
2502,61,
2500,40,CA
2500,4,CT
2500,30,ST
2500,20,ST
2500,10,ST
2497,NSS2,
2493,70,ST
2493,60,ST
2491,001,
2490,30,ST
2490,20,ST
2480,4,ST
2480,3,ST
2480,2,ST
2480,1,ST
2475,3,
2475,2,
2475,1,
2465,HRSG1,
2465,4,
2465,3,
2454,122B,ST
2454,121B,ST
2451,4,ST
2451,3,ST
2451,2,ST
2451,1,ST
2450,3,ST
2450,2,ST
2450,1,ST
2446,051B,ST
2444,8,ST
2444,7,ST
2444,6,ST
2442,5,ST
2442,4,ST
2442,3,
2442,2,
2442,1,
2434,9,
2434,8,
2434,7,
2434,4,
2434,10,
2411,71,
2411,4,ST
2411,3,ST
2411,2,ST
2411,1,ST
2410,NSS2,
2410,NSS1,
2408,2,ST
2408,1,ST
2406,2201,CT
2406,22,CA
2406,2101,CT
2406,21,CA
2406,1201,CT
2406,12,CA
2406,1101,CT
2406,11,CA
2404,8,
2404,7,
2403,2,ST
2403,1,
2398,2201,
2398,2101,
2398,1401,
2398,1301,
2398,1201,
2398,1101,
2393,7,
2393,6,
2393,5,
2393,4,
2388,NSS1,
2384,8,
2384,1,
2378,3,ST
2378,2,ST
2378,1,
2367,6,ST
2367,5W,ST
2367,5,
2367,4,ST
2364,2,ST
2364,1,ST
2341,2,
2341,1,
2336,9,
2336,8,
2336,4,
2336,3,ST
2336,2,
2336,1,
2330,2,ST
2330,1,ST
2326,1,
2324,4,ST
2324,3,
2324,2,
2324,1,
2322,GT8,CT
2322,GT7,CT
2322,GT6,CT
2322,GT5,CT
2322,8,CA
2322,7,CA
2322,6,CA
2322,5,CA
2322,3,
2322,2,
2322,1,
2291,5,ST
2291,4,ST
2291,3,ST
2291,2,ST
2291,1,ST
2289,NSS1,
2277,2,ST
2277,1,ST
2244,5,ST
2244,4,ST
2241,B-3,ST
2241,B-2,ST
2241,B-1,ST
2240,8,ST
2240,7,ST
2240,6,ST
2236,1,ST
2226,1,ST
2187,2,
2171,2,ST
2171,1,ST
2168,MB3,ST
2168,MB2,ST
2168,MB1,ST
2167,2,ST
2167,1,ST
2161,5,ST
2161,4,ST
2161,3,ST
2161,2,ST
2161,1,ST
2144,5,ST
2144,4,ST
2144,3,
2132,3,ST
2132,2,ST
2132,1,ST
2123,8,ST
2123,7,ST
2123,6,ST
2107,2,ST
2107,1,ST
2104,4,ST
2104,3,ST
2104,2,ST
2104,1,ST
2103,4,ST
2103,3,ST
2103,2,ST
2103,1,ST
2098,8,ST
2098,6,ST
2098,5,ST
2098,4,ST
2098,3,ST
2098,2,ST
2098,1,ST
2094,3,ST
2094,2,ST
2094,1,ST
2080,3,ST
2080,2,ST
2080,1,ST
2079,9,CA
2079,6,CT
2079,5A,ST
2076,1,ST
2070,HRSG2,CA
2070,HRSG1,CA
2070,GTG2,CT
2070,GTG1,CT
2070,3,ST
2070,2,
2070,1,CA
2067,HRSG1,CA
2067,GT1,CT
2067,3,CA
2063,W3,
2063,W1,
2062,HRSG,ST
2062,H3,ST
2062,H1,ST
2060,4,
2059,9,CS
2059,8,
2059,7,ST
2053,4,ST
2053,3,ST
2053,1B,
2053,1A,
2052,1,
2051,2,
2051,1,
2050,2,ST
2050,1,ST
2049,5,ST
2049,4,ST
2049,3,ST
2049,2,ST
2049,1,ST
2048,2,ST
2048,1,ST
2046,3,
2046,2,
2046,1,
2039,3,ST
2039,2,ST
2039,1,ST
2022,3,ST
2022,2,ST
2022,1,
2018,9,ST
2018,7,ST
2018,11,ST
2018,10,ST
2008,4,
2008,3,
2008,2,
2008,1,
2003,6,
2003,5,
2001,4,ST
2001,2,ST
2001,1,ST
1980,HRSG1,
1980,8,CS
1979,4,ST
1979,3,ST
1979,2,ST
1979,1,ST
1973,4,
1973,3,
1973,2,
1973,1,
1943,3,ST
1943,2,ST
1943,1,
1934,2,ST
1934,1,ST
1927,9,CT
1927,8,
1927,7A,CA
1927,7,CA
1927,6,CA
1927,10,CT
1926,2,ST
1926,1,ST
1925,NSS2,
1925,NSS1,
1922,NSS1,
1918,4,
1915,1,ST
1912,9,CA
1912,8,CT
1912,7,CT
1912,6,
1912,5,
1904,5,
1904,4,
1904,3,
1897,4,ST
1897,3,ST
1893,4,ST
1893,3,ST
1893,2,ST
1893,1,ST
1891,2,ST
1891,1,ST
1888,3,ST
1888,2,
1888,1,ST
1880,6,CS
1866,8,ST
1866,7,ST
1866,5,ST
1843,3,ST
1843,2,ST
1843,1,
1832,1,ST
1831,6,ST
1831,5,ST
1831,4,ST
1831,3,ST
1831,2,
1831,1,ST
1830,5,ST
1830,4,ST
1830,3,ST
1825,3,ST
1772,1,ST
1769,9,ST
1769,8,ST
1769,7,ST
1769,6,ST
1769,5,ST
1769,4,
1769,3,
1769,2,
1769,1,
1745,9A,ST
1745,19,ST
1745,18,ST
1745,17,ST
1745,16,ST
1743,7,ST
1743,6,ST
1743,4,ST
1743,3,ST
1743,2,ST
1743,1,ST
1740,3,ST
1740,2,ST
1740,1,ST
1733,4,ST
1733,3,ST
1733,2,ST
1733,1,ST
1732,9,
1732,12,
1732,11,
1732,10,
1731,1,
1729,NSS2,
1726,18,
1726,17,
1726,16,
1726,15,
1723,3,ST
1723,2,ST
1723,1,ST
1720,8,ST
1720,7,ST
1715,NSS1,
1710,3,ST
1710,2,ST
1710,1,ST
1702,4,ST
1702,3,ST
1702,2,ST
1702,1,ST
1695,5,ST
1695,4,ST
1695,3,
1695,2,
1695,1,
1682,9A,CT
1682,9,CA
1682,8,ST
1660,P2HRSG,CA
1660,CC2,CT
1642,3,ST
1626,4,
1626,3,
1626,2,
1626,1,
1619,4,ST
1619,3,ST
1619,2,ST
1619,1,ST
1606,1,
1599,2,ST
1599,1,ST
1595,GEN4,CT
1595,4,CA
1595,3,CA
1595,2,CA
1595,1,
1590,NSS1,
1589,1,
1588,GT94,CT
1588,GT93,CT
1588,GT82,CT
1588,GT81,CT
1588,94,CA
1588,93,CA
1588,82,CA
1588,81,CA
1588,7,ST
1573,2,ST
1573,1,ST
1572,3,ST
1572,2,ST
1572,1,ST
1571,4,ST
1571,3,ST
1571,2,ST
1571,1,ST
1570,9,
1570,11,
1564,8,ST
1559,4,ST
1554,4,ST
1554,3,ST
1554,2,ST
1554,1,ST
1553,3,ST
1552,2,ST
1552,1,ST
1513,2,ST
1513,1,ST
1507,4,ST
1507,3,ST
1507,2,ST
1507,1,ST
1464,1B2,ST
1464,1B1,ST
1455,2,
1455,1,
1449,4,
1449,3,
1449,2,
1449,1,
1448,12,
1448,11,
1448,10,
1447,2,ST
1447,1,ST
1445,4,
1445,3,
1443,3,
1443,2,
1443,1,
1439,16,ST
1439,15,ST
1439,14,ST
1417,4,ST
1417,3,ST
1417,2,ST
1417,1,ST
1416,5A,ST
1409,3,ST
1409,2,ST
1409,1,
1407,4,
1407,3,
1404,7AB,CA
1404,7A,CT
1404,10,
1403,6BHRSG,CA
1403,6B,CT
1403,6AHRSG,CA
1403,6A,CT
1403,5,ST
1403,4,ST
1403,3,ST
1403,2,
1403,1,
1402,3,ST
1402,2,ST
1402,1,
1400,3,ST
1400,2,
1400,1,ST
1396,U7CT,CT
1396,U72,CT
1396,U6CT,CT
1396,7-2,CA
1396,7-1,CA
1396,6-1,CA
1394,5,
1394,4,ST
1394,3,
1394,2,ST
1394,1,
1393,6,ST
1393,4,ST
1393,3,
1393,2A,ST
1393,1A,ST
1392,12,
1392,11,
1392,10,
1391,9,ST
1391,5A,ST
1391,4A,ST
1391,3A,ST
1391,2A,ST
1391,1A,ST
1385,4,ST
1385,3,ST
1385,2,ST
1385,1,ST
1384,2,ST
1384,1,ST
1383,R1,ST
1382,H2,ST
1382,H1,ST
1381,C3,
1381,C2,
1381,C1,
1379,9,ST
1379,8,ST
1379,7,ST
1379,6,ST
1379,5,ST
1379,4,ST
1379,3,ST
1379,2,ST
1379,10,
1379,1,ST
1378,STG1,CA
1378,HRSG3,
1378,HRSG2,
1378,HRSG1,
1378,CTG3,CT
1378,CTG2,CT
1378,CTG1,CT
1378,3,ST
1378,2,ST
1378,1,ST
1374,2,ST
1374,1,ST
1364,4,ST
1364,3,ST
1364,2,ST
1364,1,ST
1363,7B,
1363,7A,
1363,6,
1363,5,
1363,4,
1361,5,
1361,4,
1361,3,
1361,2,
1361,1,
1357,5,
1357,4,
1356,4,ST
1356,3,ST
1356,2,ST
1356,1,ST
1355,3,ST
1355,2,ST
1355,1,ST
1353,BSU2,
1353,BSU1,ST
1336,S-2,ST
1336,GC3,
1330,4,ST
1317,5,ST
1317,4,
1305,1,
1299,3,
1299,2,
1299,1,
1295,2,ST
1295,1,ST
1294,3,
1294,2,
1294,1,
1271,5,ST
1271,4,ST
1252,9,ST
1252,10,
1250,5,ST
1250,4,ST
1250,3,
1248,4,ST
1248,3,
1248,2,
1248,1,
1243,7,
1242,4,ST
1242,3,ST
1242,2,
1242,1,
1241,2,ST
1241,1,ST
1240,2,ST
1240,1,ST
1239,HSG12,CA
1239,40,
1239,39,
1239,12,CT
1235,3,ST
1233,4,ST
1230,1,ST
1218,2,
1218,1,
1217,1,ST
1206,HRSG2,CA
1206,HRSG1,CA
1206,GT2,CT
1206,GT1,CT
1175,8,
1175,7,
1175,6,
1167,9,ST
1167,8,ST
1167,7,ST
1131,7,ST
1131,6,ST
1122,8,ST
1122,7,ST
1104,1,ST
1091,3,ST
1091,2,ST
1091,1,ST
1082,4,ST
1082,3,ST
1081,9,ST
1077,3,ST
1077,2,
1077,1,ST
1073,4,ST
1073,3,ST
1073,2,ST
1073,1,ST
1060,NSS1,
1058,5,
1058,4,
1058,3,
1058,2,
1048,2,ST
1048,1,
1047,4,ST
1047,3,
1047,2,
1047,1,
1046,6,ST
1046,5,ST
1046,1,ST
1043,2SG1,
1043,1SG1,
1040,2,ST
1040,1,ST
1037,5,
1037,2,
1024,6,ST
1024,5,ST
1016,8,CT
1016,7,CT
1016,6,CT
1016,3,
1016,2,
1016,1,
1012,3,ST
1012,2,ST
1012,1,
1010,6,ST
1010,5,ST
1010,4,ST
1010,3,ST
1010,2,ST
1008,4,ST
1008,3,
1008,2,ST
1008,1,
1007,CT5,CA
1007,CT4,CA
1007,CT3,CA
1007,5,CT
1007,4,CT
1007,3,CT
1004,HRSG2,CA
1004,HRSG1,CA
1004,CT2,CT
1004,CT1,CT
1004,8-1,
1004,7-2,
1004,7-1,
1004,6-1,
1001,2,ST
1001,1,ST
997,6,
997,5,
997,4,
997,12,ST
996,6,
996,5,
996,4,
996,11,
995,8,ST
995,7,ST
994,4,ST
994,3,ST
994,2,ST
994,1,ST
992,18,ST
992,17,ST
992,16,ST
992,15,ST
992,14,ST
992,13,ST
992,12,ST
992,11,ST
991,HRSG2,
991,HRSG1,
991,6,ST
991,5,ST
991,4,ST
991,3,ST
991,2,
991,1,
990,9,
990,70,ST
990,60,ST
990,50,ST
990,10,
988,U4,
988,U3,
988,U2,
988,U1,
983,6,ST
983,5,ST
983,4,ST
983,3,ST
983,2,ST
983,1,ST
976,4,ST
976,123,ST
972,8,ST
972,7,ST
972,5,ST
972,4,ST
964,8,
964,7,
963,41,ST
963,33,ST
963,32,ST
963,31,ST
898,5,ST
898,4,ST
898,3,
898,2,
898,1,
897,2,
897,1,
892,2,ST
892,1,ST
891,9,ST
891,8,
891,7,
891,6,
891,5,
891,4,
891,3,
891,2,
891,1,
889,3,ST
889,2,ST
889,1,ST
887,6,ST
887,5,ST
887,4,ST
887,3,ST
887,2,ST
887,1,ST
886,19,
884,4,ST
884,3,
884,2,
884,1,
883,8,ST
883,7,ST
883,17,
880,NSS2,
880,NSS1,
879,62,ST
879,61,ST
879,52,ST
879,51,ST
876,2,ST
876,1,ST
874,5,ST
869,NSS3,
869,NSS2,
867,8,
867,7,
862,2,
862,1,
861,02,ST
861,01,ST
856,3,ST
856,2,ST
856,1,
772,6,ST
772,5,ST
766,8,ST
766,7,ST
766,6,ST
766,5,ST
766,4,ST
766,3,ST
765,6,ST
765,5,ST
765,4,ST
765,3,ST
765,2,ST
765,1,ST
764,17,
764,16,
762,2,ST
753,ST,ST
733,4,
733,3,
733,2,
733,1,
728,Y7BR,ST
728,Y6BR,ST
728,Y5BR,ST
728,Y4BR,ST
728,Y3BR,ST
728,Y2BR,ST
728,Y1BR,ST
727,3,ST
715,2,ST
715,1,ST
710,MB2,
710,MB1,
710,CT4B,CT
710,CT4A,CT
710,6BCT,CT
710,6B,CA
710,6ACT,CT
710,6A,CA
710,5BCT,CT
710,5B,CA
710,5ACT,CT
710,5A,CA
710,4B,CA
710,4A,CA
709,4,
709,3,
709,2,
709,1,
708,4,ST
708,3,ST
708,2,ST
708,1,ST
703,4BLR,ST
703,3BLR,ST
703,2BLR,ST
703,1BLR,ST
689,9,CA
689,8,CT
689,7,
688,CT 2A,CT
688,2A,CA
688,2,
688,1,ST
676,HRSG,CA
676,5CT,CT
676,3,ST
676,2,ST
676,1,
675,HRSG,CA
675,8,CT
675,6,
673,S-5,CA
673,S-3,ST
673,GT2,CT
672,MS21B,
667,3,ST
667,2,ST
667,1,ST
664,JRK8,CA
664,JRK7,
664,CT04,CT
663,B2,ST
663,B1,ST
658,8,
658,7,
658,6,
649,NSS4,
649,NSS3,
649,NSS2,
649,NSS1,
645,BB04,ST
645,BB03,ST
645,BB02,ST
645,BB01,ST
643,5,CA
643,4,CA
643,3B,CT
643,3A,CT
643,2,ST
643,1,ST
642,2,
642,1,
641,7,ST
641,6,ST
641,5,ST
641,4,ST
641,3,
641,2,
638,3,ST
638,2,ST
638,1,ST
634,4DGT,CT
634,4D,CA
634,4CGT,CT
634,4C,CA
634,4BGT,CT
634,4B,CA
634,4AGT,CT
634,4A,CA
634,3,
634,2,
634,1,
628,NSS3,
628,CC2BB,
628,CC2BA,
628,CC1BB,
628,CC1BA,
628,5,ST
628,4,ST
628,2,ST
628,1,ST
621,PTP5,CA
621,PTP2,ST
621,PTP1,ST
621,NSS4,
621,NSS3,
621,5CTD,CT
621,5CTC,CT
621,5CTB,CT
621,5CTA,CT
620,PSN5,CA
620,PSN4,CA
620,PSN3,
620,5D,CT
620,5C,CT
620,5B,CT
620,5A,CT
620,4D,CT
620,4C,CT
620,4B,CT
620,4A,CT
619,PRV4,
619,PRV3,
619,5C,CT
619,5B,CT
619,5A,CT
619,1,CA
617,PPE5,
617,PPE4,
617,PPE3,
617,PPE2,
617,PPE1,
617,5ST,CA
617,5C,CT
617,5B,CT
617,5A,CT
613,5GT2,CT
613,5GT1,CT
613,5B,CA
613,5A,CA
613,4GT2,CT
613,4GT1,CT
613,4B,CA
613,4A,CA
612,2F,
612,2E,
612,2D,
612,2C,
612,2B,
612,2A,
610,PCU6,
610,PCU5,
609,PCC2,
609,PCC1,
609,3C,CT
609,3B,CT
609,3A,CT
609,3,CA
609,2,CA
609,1,CA
602,2,ST
602,1,ST
599,3,ST
599,2,ST
599,1,ST
594,4,ST
594,3,
594,2,
594,1,
593,5,ST
593,4,ST
593,3,ST
589,1,ST
568,BHB3,ST
568,BHB2,
566,NSS3,
566,NSS2,
564,B1,CT
564,B,CA
564,2,ST
564,1,ST
562,4,ST
562,3,ST
562,2,ST
562,1,
550,1,ST
546,6,ST
546,5,ST
544,8,
544,7,
533,VAN2,CT
533,VAN1,CT
533,HRSGV2,CA
533,HRSGV1,CA
533,HRSG1,CA
533,4,CT
527,1,ST
525,H2,ST
525,H1,ST
508,4,
493,3,ST
493,2,ST
493,1,ST
492,7,ST
492,6,ST
492,5,ST
478,3,
478,2,
478,1,
477,5,ST
470,3,ST
470,2,ST
470,1,ST
469,HRSG2,CA
469,HRSG1,CA
469,6,CT
469,5,CT
469,4,ST
469,3,
469,2,
469,1,
468,2,
468,1,
465,4,
465,3,
462,59,
462,55,
460,49,
460,41,
422,GT5,CT
420,B3,ST
408,7,
408,6,
404,5,CA
404,4,CT
404,3,ST
404,2,ST
404,1,ST
400,HRSG9,CA
400,HRSG10,CA
400,9,CT
400,6,
400,5,
400,2,ST
400,10,CT
400,1,ST
399,10B,
399,10A,
389,UNIT 2,CA
389,HRSG32,CA
389,HRSG31,CA
389,4,ST
389,32,CT
389,31,CT
389,3,
389,2A,CT
384,82,ST
384,81,ST
384,72,ST
384,71,ST
377,8BC,
377,8A,
377,5,ST
377,4,ST
377,3,ST
371,NSS2,
360,NSS3,
360,NSS2,
358,MV4B,
358,MV4A,
358,MV3B,
358,MV3A,
356,8,ST
356,7,ST
356,6,ST
356,5,ST
350,2,ST
350,1,ST
345,2,ST
345,1,ST
335,STG1S,
335,4A,
335,3A,
335,2,ST
335,1,ST
331,4,ST
331,3,ST
330,4,
330,3,
329,42,
329,41,
329,32,
329,31,
329,2,
329,1,
315,STG1S,
315,6,ST
315,5,ST
315,4,ST
315,3,ST
315,2,ST
315,1,ST
302,5,ST
302,4,ST
302,3,ST
302,2,ST
302,1,ST
299,3,
299,2,
299,1,
298,LIM2,ST
298,LIM1,ST
271,7,ST
271,6,ST
271,5,ST
260,HRSG4,CA
260,HRSG3,CA
260,HRSG2,CA
260,HRSG1,CA
260,CT2B,CT
260,CT2A,CT
260,CT1B,CT
260,CT1A,CT
260,7-1,ST
260,6-1,ST
247,7,
246,2,
246,1,
228,9,
228,10,
210,NSS1,
207,2,ST
207,1,ST
204,NSS1,
203,01,ST
202,01,ST
201,2,
173,2,
173,1,
170,4,ST
170,3,
170,2,
170,1,
169,2,
169,1,
168,2,
168,1,
167,3,
167,2,
165,3CT,CT
165,3,CA
165,2,ST
165,1,ST
160,3,ST
160,2,ST
160,1,ST
147,KY7,CT
147,K-7,CA
147,K-2,
147,K-1,
143,6,
143,5,
143,4,
143,3,
143,2,
143,1,
141,3,ST
141,2,ST
141,1,ST
136,3,
136,2,ST
136,1,ST
130,4,ST
130,3,ST
130,2,ST
130,1,ST
127,1,ST
126,4,ST
126,3,ST
126,2,ST
126,1,ST
120,1,ST
118,2,
118,1,
117,CC5B,CA
117,CC5A,CA
117,CC4,CA
117,C5-2,CT
117,C5-1,CT
117,C4-1,CT
117,3B,CS
117,2B,CS
117,1B,CS
116,2,ST
116,1,ST
113,4,ST
113,3,ST
113,2,
113,1,ST
108,SGU1,ST
96,8,
87,1,ST
79,5,ST
79,3,ST
79,2,ST
79,1,ST
60,2,ST
60,1,ST
59,1,ST
56,3,ST
56,2,ST
56,1,ST
54,1,
51,1,ST
50,8,
50,7,
50,6,
50,5,
50,4,
50,3,
50,2,
50,1,
47,5,ST
47,4,ST
47,3,ST
47,2,ST
47,1,ST
46,NSS3,
46,NSS2,
46,NSS1,
26,5,ST
26,4,ST
26,3,ST
26,2,ST
26,1,ST
10,2,ST
10,1,ST
8,9,ST
8,8,ST
8,7,ST
8,6,ST
8,10,ST
7,2,ST
7,1,ST
3,A2C2,CT
3,A2C1,CT
3,A1CT2,CT
3,A1CT,CT
3,7B,CA
3,7A,CA
3,6B,CA
3,6A,CA
3,5,ST
3,4,ST
3,3,ST
3,2,ST
3,1,ST
60138,CC2BB,
60138,CC2BA,
60138,CC1BB,
60138,CC1BA,
59338,CTG4,CT
59338,CTG3,CT
59338,2 B,CA
59338,2 A,CA
58503,GEN2,CA
58426,GEN2,CS
58426,GEN1,CS
58420,GEN2,CS
58420,GEN1,CS
58194,WC 5,ST
58194,WC 4,ST
57842,1A,CT
56963,E102,CT
56963,E101,CT
56931,BoilA,
56124,2HRSG,
56124,10BLR,ST
55829,MB3,
55829,MB2,
55829,MB1,
55098,HRSG2,CA
55098,HRSG1,CA
55098,GEN2,CT
55098,GEN1,CT
55084,GE1,CS
55041,GEN2,CS
55026,UNT1,CS
54808,GT2,CT
54808,GT1,CT
54658,HRSG,
54579,1002,CS
54423,HRSG2,CA
54423,HRSG1,CA
54423,GT2,CT
54423,GT1,CT
54262,1,CT
52006,GEN7,CT
50973,GN44,CT
50973,GN43,CT
50973,GN42,CT
50973,GN41,CT
50973,GN35,CT
50730,9,ST
50730,8,ST
50730,5,ST
50730,10,ST
50368,CT2,CT
50368,CT1,CT
50284,7,ST
50277,BLR1,ST
50202,1,
10768,CFB,
10308,CT1,CT
10071,2C,
10071,2B,
10071,2A,
10071,1C,
10071,1B,
10071,1A,
8059,1G2,CT
8059,1G1,CT
7604,2,CS
7604,1,CS
6559,5,CT
6225,1,ST
3442,7,
3442,6,
3442,5,
3440,4,
3440,3,
3440,2,
3440,1,
3438,2,
3438,1,
2549,68,ST
2549,67,ST
2549,66,
2549,65,
2549,64,
2549,63,
1961,NEPP,ST
1960,5,
1960,4,
1960,3,
1960,1,
1771,2,
1771,1,
1404,7B,CT
1032,6,ST
1032,5,ST
